1391100385623 <141>Jan 31 00:46:11 2014 10.192.32.69 stm[683]: <501100> <NOTI> |AP MH-JZG-10#-OUT@10.192.32.69 stm|  Assoc success @ 00:46:11.960661: bc:79:ad:ba:1f:b0: AP 10.192.32.69-00:24:6c:59:b6:31-MH-JZG-10#-OUT
1391100385625 <141>Jan 31 00:46:11 2014 10.192.15.11 stm[680]: <501105> <NOTI> |AP MH-GCLXSYZX-9#-OUT@10.192.15.11 stm|  Deauth from sta: bc:79:ad:ba:1f:b0: AP 10.192.15.11-d8:c7:c8:02:13:19-MH-GCLXSYZX-9#-OUT Reason STA has roamed to another AP
1391100385625 <141>Jan 31 00:46:11 2014 SJTU-Local3 stm[1974]: <501100> <NOTI> <SJTU-Local3 10.190.3.1>  Assoc success @ 00:46:11.967667: bc:79:ad:ba:1f:b0: AP 10.192.32.69-00:24:6c:59:b6:31-MH-JZG-10#-OUT
1391100385626 <142>Jan 31 00:46:11 2014 SJTU-Local3 authmgr[2207]: <522035> <INFO> <SJTU-Local3 10.190.3.1>  MAC=bc:79:ad:ba:1f:b0 Station UP: BSSID=00:24:6c:59:b6:31 ESSID=SJTU-Web VLAN=1003 AP-name=MH-JZG-10#-OUT
1391100385628 <142>Jan 31 00:35:37 2014 SJTU-Local1 authmgr[1972]: <522050> <INFO> <SJTU-Local1 10.190.1.1>  MAC=bc:79:ad:ba:1f:b0,IP=N/A User data downloaded to datapath, new Role=sjtu-logon/63, bw Contract=0/0, reason=Mobility data received by AUTH at HA, idle-timeout=300
1391100385629 <141>Jan 31 00:35:37 2014 SJTU-Local1 mobileip[1989]: <500010> <NOTI> <SJTU-Local1 10.190.1.1>  Station bc:79:ad:ba:1f:b0, 10.185.16.51: Mobility trail, on switch 10.190.1.1, VLAN 1003, AP MH-JZG-10#-OUT, SJTU-Web/00:24:6c:59:b6:31/g
1391100385737 <142>Jan 31 00:46:12 2014 SJTU-Local3 authmgr[1973]: <522026> <INFO> <SJTU-Local3 10.190.3.1>  MAC=bc:79:ad:ba:1f:b0 IP=10.185.16.51 User miss: ingress=0x100ee, VLAN=1003 flags=0x48
1391100385738 <142>Jan 31 00:35:37 2014 SJTU-Local1 authmgr[1972]: <522026> <INFO> <SJTU-Local1 10.190.1.1>  MAC=bc:79:ad:ba:1f:b0 IP=10.185.16.51 User miss: ingress=0x10f95, VLAN=1001 flags=0x148
1391100390471 <142>Jan 31 00:35:10 2014 SJTU-Local2 authmgr[1966]: <522026> <INFO> <SJTU-Local2 10.190.2.1>  MAC=14:cf:92:cd:98:2e IP=10.186.6.114 User miss: ingress=0x10ca6, VLAN=1002 flags=0x48
1391100404298 <141>Jan 31 00:46:30 2014 10.192.28.169 stm[681]: <501109> <NOTI> |AP FH-1#L-2F-01@10.192.28.169 stm|  Auth request: 0c:77:1a:6d:74:ea: AP 10.192.28.169-6c:f3:7f:37:d0:61-FH-1#L-2F-01 auth_alg 0
1391100404298 <141>Jan 31 00:46:30 2014 10.192.28.169 stm[681]: <501093> <NOTI> |AP FH-1#L-2F-01@10.192.28.169 stm|  Auth success: 0c:77:1a:6d:74:ea: AP 10.192.28.169-6c:f3:7f:37:d0:61-FH-1#L-2F-01
1391100404301 <141>Jan 31 00:46:30 2014 SJTU-Local3 stm[1974]: <501095> <NOTI> <SJTU-Local3 10.190.3.1>  Assoc request @ 00:46:30.643445: 0c:77:1a:6d:74:ea (SN 6): AP 10.192.28.169-6c:f3:7f:37:d0:61-FH-1#L-2F-01
1391100404302 <141>Jan 31 00:46:30 2014 10.192.28.169 stm[681]: <501095> <NOTI> |AP FH-1#L-2F-01@10.192.28.169 stm|  Assoc request @ 00:46:30.638674: 0c:77:1a:6d:74:ea (SN 6): AP 10.192.28.169-6c:f3:7f:37:d0:61-FH-1#L-2F-01
1391100404303 <141>Jan 31 00:46:30 2014 SJTU-Local3 stm[1974]: <501100> <NOTI> <SJTU-Local3 10.190.3.1>  Assoc success @ 00:46:30.645003: 0c:77:1a:6d:74:ea: AP 10.192.28.169-6c:f3:7f:37:d0:61-FH-1#L-2F-01
1391100404303 <141>Jan 31 00:46:30 2014 10.192.28.169 stm[681]: <501100> <NOTI> |AP FH-1#L-2F-01@10.192.28.169 stm|  Assoc success @ 00:46:30.640004: 0c:77:1a:6d:74:ea: AP 10.192.28.169-6c:f3:7f:37:d0:61-FH-1#L-2F-01
1391100404304 <142>Jan 31 00:46:30 2014 SJTU-Local3 authmgr[2207]: <522035> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea Station UP: BSSID=6c:f3:7f:37:d0:61 ESSID=SJTU-Web VLAN=1003 AP-name=FH-1#L-2F-01
1391100404306 <142>Jan 31 00:46:30 2014 SJTU-Local3 authmgr[2207]: <522050> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea,IP=N/A User data downloaded to datapath, new Role=sjtu-logon/63, bw Contract=0/0, reason=layer 2 event driven download, idle-timeout=300
1391100404554 <142>Jan 31 00:46:30 2014 SJTU-Local3 authmgr[1973]: <522050> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea,IP=N/A User data downloaded to datapath, new Role=(null)/0, bw Contract=0/0, reason=Intra MM move for user, idle-timeout=300
1391100404555 <141>Jan 31 00:46:30 2014 SJTU-Local3 mobileip[1989]: <500010> <NOTI> <SJTU-Local3 10.190.3.1>  Station 0c:77:1a:6d:74:ea, : Mobility trail, on switch 10.190.3.1, VLAN 1003, AP FH-1#L-2F-01, SJTU-Web/6c:f3:7f:37:d0:61/g
1391100406393 <142>Jan 31 00:46:32 2014 SJTU-Local3 authmgr[1973]: <522026> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea IP=fe80::e77:1aff:fe6d:74ea User miss: ingress=0x10171, VLAN=1003 flags=0x40
1391100406393 <142>Jan 31 00:46:32 2014 SJTU-Local3 authmgr[1973]: <522049> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea,IP=0.0.0.0 User role updated, existing Role=sjtu-logon/none, new Role=sjtu-logon/sjtu-logon, reason=First IP user created
1391100406393 <142>Jan 31 00:46:32 2014 SJTU-Local3 authmgr[1973]: <522006> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea IP=fe80::e77:1aff:fe6d:74ea User entry added: reason=Sibtye
1391100406394 <142>Jan 31 00:46:32 2014 SJTU-Local3 authmgr[1973]: <522049> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea,IP=fe80::e77:1aff:fe6d:74ea User role updated, existing Role=sjtu-logon/sjtu-logon, new Role=sjtu-logon/sjtu-logon, reason=User not authenticated for inheriting attributes
1391100406394 <142>Jan 31 00:46:32 2014 SJTU-Local3 authmgr[1973]: <522050> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea,IP=fe80::e77:1aff:fe6d:74ea User data downloaded to datapath, new Role=sjtu-logon/63, bw Contract=0/0, reason=New IP user created, idle-timeout=300
1391100407816 <142>Jan 31 00:35:59 2014 SJTU-Local1 authmgr[1972]: <522026> <INFO> <SJTU-Local1 10.190.1.1>  MAC=14:cf:92:16:dc:10 IP=10.185.151.102 User miss: ingress=0x10928, VLAN=1001 flags=0x48
1391100408584 <142>Jan 31 00:46:34 2014 SJTU-Local3 authmgr[1973]: <522026> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea IP=0.0.0.0 User miss: ingress=0x10171, VLAN=1003 flags=0x48
1391100408584 <142>Jan 31 00:46:34 2014 SJTU-Local3 authmgr[1973]: <522049> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea,IP=N/A User role updated, existing Role=sjtu-logon/sjtu-logon, new Role=sjtu-mobile-logon/sjtu-logon, reason= Setting role for user attributes
1391100408585 <142>Jan 31 00:46:34 2014 SJTU-Local3 authmgr[1973]: <522049> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea,IP=fe80::e77:1aff:fe6d:74ea User role updated, existing Role=sjtu-mobile-logon/sjtu-logon, new Role=sjtu-mobile-logon/sjtu-mobile-logon, reason=User defined attributes for L3 user
1391100408585 <142>Jan 31 00:46:34 2014 SJTU-Local3 authmgr[1973]: <522050> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea,IP=fe80::e77:1aff:fe6d:74ea User data downloaded to datapath, new Role=sjtu-mobile-logon/62, bw Contract=0/0, reason=Download driven by user role setting, idle-timeout=300
1391100412505 <141>Jan 31 00:36:03 2014 SJTU-Local1 mobileip[1989]: <500010> <NOTI> <SJTU-Local1 10.190.1.1>  Station bc:79:ad:ba:1f:b0, 10.185.16.51: Mobility trail, on switch 10.190.1.1, VLAN 1003, AP MH-JZG-10#-OUT, SJTU-Web/00:24:6c:59:b6:31/g
1391100412778 <142>Jan 31 00:46:39 2014 SJTU-Local3 authmgr[1973]: <522026> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea IP=0.0.0.0 User miss: ingress=0x10171, VLAN=1003 flags=0x48
1391100413218 <142>Jan 31 00:46:39 2014 SJTU-Local3 authmgr[1973]: <522026> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea IP=2403:d400:1000:3:25d2:2e82:71c4:d95c User miss: ingress=0x10171, VLAN=1003 flags=0x40
1391100413218 <142>Jan 31 00:46:39 2014 SJTU-Local3 authmgr[1973]: <522006> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea IP=2403:d400:1000:3:25d2:2e82:71c4:d95c User entry added: reason=Sibtye
1391100413219 <142>Jan 31 00:46:39 2014 SJTU-Local3 authmgr[1973]: <522050> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea,IP=2403:d400:1000:3:25d2:2e82:71c4:d95c User data downloaded to datapath, new Role=sjtu-mobile-logon/62, bw Contract=0/0, reason=New IP user created, idle-timeout=300
1391100413791 <142>Jan 31 00:46:40 2014 SJTU-Local3 authmgr[1973]: <522026> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea IP=0.0.0.0 User miss: ingress=0x10171, VLAN=1003 flags=0x48
1391100418175 <142>Jan 31 00:46:44 2014 SJTU-Local3 authmgr[1973]: <522026> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea IP=10.188.188.24 User miss: ingress=0x10171, VLAN=1003 flags=0x8040
1391100418175 <142>Jan 31 00:46:44 2014 SJTU-Local3 authmgr[1973]: <522006> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea IP=10.188.188.24 User entry added: reason=Sibtye
1391100418176 <142>Jan 31 00:46:44 2014 SJTU-Local3 authmgr[1973]: <522050> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea,IP=10.188.188.24 User data downloaded to datapath, new Role=sjtu-mobile-logon/62, bw Contract=0/0, reason=New user IP processing, idle-timeout=300
1391100421732 <142>Jan 31 00:46:48 2014 SJTU-Local3 authmgr[1973]: <522026> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:6d:74:ea IP=10.69.95.209 User miss: ingress=0x10171, VLAN=1003 flags=0x40
1391100423709 <141>Jan 31 00:36:15 2014 SJTU-Local1 stm[1973]: <501105> <NOTI> <SJTU-Local1 10.190.1.1>  Deauth from sta: 4c:e6:76:42:ec:0c: AP 10.192.12.7-d8:c7:c8:27:9d:60-HX-A-5F-03 Reason Class 2 frames from non authenticated STA
1391100423710 <141>Jan 31 00:36:15 2014 SJTU-Local1 stm[1973]: <501044> <NOTI> <SJTU-Local1 10.190.1.1>  Station 4c:e6:76:42:ec:0c: No authentication found trying to de-authenticate to BSSID d8:c7:c8:27:9d:60 on AP HX-A-5F-03
1391100423711 <141>Jan 31 00:36:15 2014 10.192.12.7 stm[681]: <501109> <NOTI> |AP HX-A-5F-03@10.192.12.7 stm|  Auth request: 4c:e6:76:42:ec:0c: AP 10.192.12.7-d8:c7:c8:27:9d:60-HX-A-5F-03 auth_alg 0
1391100423712 <141>Jan 31 00:36:15 2014 10.192.12.7 stm[681]: <501093> <NOTI> |AP HX-A-5F-03@10.192.12.7 stm|  Auth success: 4c:e6:76:42:ec:0c: AP 10.192.12.7-d8:c7:c8:27:9d:60-HX-A-5F-03
1391100423712 <141>Jan 31 00:36:15 2014 10.192.12.7 stm[681]: <501105> <NOTI> |AP HX-A-5F-03@10.192.12.7 stm|  Deauth from sta: 4c:e6:76:42:ec:0c: AP 10.192.12.7-d8:c7:c8:27:9d:60-HX-A-5F-03 Reason Class 2 frames from non authenticated STA
1391100423713 <141>Jan 31 00:36:15 2014 10.192.12.7 stm[681]: <501109> <NOTI> |AP HX-A-5F-03@10.192.12.7 stm|  Auth request: 4c:e6:76:42:ec:0c: AP 10.192.12.7-d8:c7:c8:27:9d:60-HX-A-5F-03 auth_alg 0
1391100423713 <141>Jan 31 00:36:15 2014 10.192.12.7 stm[681]: <501093> <NOTI> |AP HX-A-5F-03@10.192.12.7 stm|  Auth success: 4c:e6:76:42:ec:0c: AP 10.192.12.7-d8:c7:c8:27:9d:60-HX-A-5F-03
1391100424364 <141>Jan 31 00:36:15 2014 10.192.12.16 stm[681]: <501109> <NOTI> |AP HX-A-4F-03@10.192.12.16 stm|  Auth request: 4c:e6:76:42:ec:0c: AP 10.192.12.16-d8:c7:c8:27:9a:20-HX-A-4F-03 auth_alg 0
1391100424365 <141>Jan 31 00:36:15 2014 SJTU-Local1 stm[1973]: <501105> <NOTI> <SJTU-Local1 10.190.1.1>  Deauth from sta: 4c:e6:76:42:ec:0c: AP 10.192.12.16-d8:c7:c8:27:9a:20-HX-A-4F-03 Reason Class 2 frames from non authenticated STA
1391100424365 <141>Jan 31 00:36:15 2014 10.192.12.16 stm[681]: <501093> <NOTI> |AP HX-A-4F-03@10.192.12.16 stm|  Auth success: 4c:e6:76:42:ec:0c: AP 10.192.12.16-d8:c7:c8:27:9a:20-HX-A-4F-03
1391100424365 <141>Jan 31 00:36:15 2014 SJTU-Local1 stm[1973]: <501044> <NOTI> <SJTU-Local1 10.190.1.1>  Station 4c:e6:76:42:ec:0c: No authentication found trying to de-authenticate to BSSID d8:c7:c8:27:9a:20 on AP HX-A-4F-03
1391100424366 <141>Jan 31 00:36:15 2014 10.192.12.16 stm[681]: <501105> <NOTI> |AP HX-A-4F-03@10.192.12.16 stm|  Deauth from sta: 4c:e6:76:42:ec:0c: AP 10.192.12.16-d8:c7:c8:27:9a:20-HX-A-4F-03 Reason Class 2 frames from non authenticated STA
1391100424367 <141>Jan 31 00:36:15 2014 10.192.12.16 stm[681]: <501109> <NOTI> |AP HX-A-4F-03@10.192.12.16 stm|  Auth request: 4c:e6:76:42:ec:0c: AP 10.192.12.16-d8:c7:c8:27:9a:20-HX-A-4F-03 auth_alg 0
1391100424367 <141>Jan 31 00:36:15 2014 10.192.12.16 stm[681]: <501093> <NOTI> |AP HX-A-4F-03@10.192.12.16 stm|  Auth success: 4c:e6:76:42:ec:0c: AP 10.192.12.16-d8:c7:c8:27:9a:20-HX-A-4F-03
1391100427063 <141>Jan 31 00:36:18 2014 10.192.12.8 stm[681]: <501109> <NOTI> |AP HX-A-5F-04@10.192.12.8 stm|  Auth request: 4c:e6:76:42:ec:0c: AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04 auth_alg 0
1391100427063 <141>Jan 31 00:36:18 2014 10.192.12.8 stm[681]: <501093> <NOTI> |AP HX-A-5F-04@10.192.12.8 stm|  Auth success: 4c:e6:76:42:ec:0c: AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04
1391100427064 <141>Jan 31 00:36:18 2014 10.192.12.8 stm[681]: <501105> <NOTI> |AP HX-A-5F-04@10.192.12.8 stm|  Deauth from sta: 4c:e6:76:42:ec:0c: AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04 Reason Class 2 frames from non authenticated STA
1391100427065 <141>Jan 31 00:36:18 2014 SJTU-Local1 stm[1973]: <501105> <NOTI> <SJTU-Local1 10.190.1.1>  Deauth from sta: 4c:e6:76:42:ec:0c: AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04 Reason Class 2 frames from non authenticated STA
1391100427065 <141>Jan 31 00:36:18 2014 SJTU-Local1 stm[1973]: <501044> <NOTI> <SJTU-Local1 10.190.1.1>  Station 4c:e6:76:42:ec:0c: No authentication found trying to de-authenticate to BSSID d8:c7:c8:27:47:c0 on AP HX-A-5F-04
1391100427066 <141>Jan 31 00:36:18 2014 10.192.12.8 stm[681]: <501109> <NOTI> |AP HX-A-5F-04@10.192.12.8 stm|  Auth request: 4c:e6:76:42:ec:0c: AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04 auth_alg 0
1391100427067 <141>Jan 31 00:36:18 2014 10.192.12.8 stm[681]: <501093> <NOTI> |AP HX-A-5F-04@10.192.12.8 stm|  Auth success: 4c:e6:76:42:ec:0c: AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04
1391100427500 <141>Jan 31 00:36:18 2014 SJTU-Local1 stm[1973]: <501095> <NOTI> <SJTU-Local1 10.190.1.1>  Assoc request @ 00:36:18.919686: 4c:e6:76:42:ec:0c (SN 959): AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04
1391100427501 <141>Jan 31 00:36:18 2014 10.192.12.8 stm[681]: <501095> <NOTI> |AP HX-A-5F-04@10.192.12.8 stm|  Assoc request @ 00:36:18.916907: 4c:e6:76:42:ec:0c (SN 959): AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04
1391100427502 <141>Jan 31 00:36:18 2014 SJTU-Local1 stm[1973]: <501100> <NOTI> <SJTU-Local1 10.190.1.1>  Assoc success @ 00:36:18.921161: 4c:e6:76:42:ec:0c: AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04
1391100427502 <141>Jan 31 00:36:18 2014 10.192.12.8 stm[681]: <501100> <NOTI> |AP HX-A-5F-04@10.192.12.8 stm|  Assoc success @ 00:36:18.918462: 4c:e6:76:42:ec:0c: AP 10.192.12.8-d8:c7:c8:27:47:c0-HX-A-5F-04
1391100427504 <142>Jan 31 00:36:18 2014 SJTU-Local1 authmgr[2210]: <522035> <INFO> <SJTU-Local1 10.190.1.1>  MAC=4c:e6:76:42:ec:0c Station UP: BSSID=d8:c7:c8:27:47:c0 ESSID=SJTU VLAN=1001 AP-name=HX-A-5F-04
1391100427507 <142>Jan 31 00:36:18 2014 SJTU-Local1 authmgr[2210]: <522050> <INFO> <SJTU-Local1 10.190.1.1>  MAC=4c:e6:76:42:ec:0c,IP=N/A User data downloaded to datapath, new Role=sjtu-user/68, bw Contract=0/0, reason=layer 2 event driven download, idle-timeout=300
1391100432362 <141>Jan 31 00:46:58 2014 SJTU-Local3 stm[1974]: <501114> <NOTI> <SJTU-Local3 10.190.3.1>  Deauth from sta: cc:f9:e8:e4:20:25: AP 10.192.28.84-6c:f3:7f:34:9a:f4-FH-BL-3F-04 Reason 255
1391100432362 <142>Jan 31 00:46:58 2014 SJTU-Local3 authmgr[2207]: <522036> <INFO> <SJTU-Local3 10.190.3.1>  MAC=cc:f9:e8:e4:20:25 Station DN: BSSID=6c:f3:7f:34:9a:f4 ESSID=ChinaUnicom VLAN=3434 AP-name=FH-BL-3F-04
1391100432363 <141>Jan 31 00:46:58 2014 10.192.28.84 stm[681]: <501106> <NOTI> |AP FH-BL-3F-04@10.192.28.84 stm|  Deauth to sta: cc:f9:e8:e4:20:25: Ageout AP 10.192.28.84-6c:f3:7f:34:9a:f4-FH-BL-3F-04 handle_sapcp
1391100432364 <141>Jan 31 00:46:58 2014 10.192.28.84 stm[681]: <501080> <NOTI> |AP FH-BL-3F-04@10.192.28.84 stm|  Deauth to sta: cc:f9:e8:e4:20:25: Ageout AP 10.192.28.84-6c:f3:7f:34:9a:f4-FH-BL-3F-04 Sapcp Ageout (internal ageout) 
1391100432364 <141>Jan 31 00:46:58 2014 10.192.28.84 stm[681]: <501106> <NOTI> |AP FH-BL-3F-04@10.192.28.84 stm|  Deauth to sta: cc:f9:e8:e4:20:25: Ageout AP 10.192.28.84-6c:f3:7f:34:9a:f4-FH-BL-3F-04 handle_sapcp
1391100432364 <141>Jan 31 00:46:58 2014 10.192.28.84 stm[681]: <501080> <NOTI> |AP FH-BL-3F-04@10.192.28.84 stm|  Deauth to sta: cc:f9:e8:e4:20:25: Ageout AP 10.192.28.84-6c:f3:7f:34:9a:f4-FH-BL-3F-04 Sapcp Ageout (internal ageout) 
1391100432366 <141>Jan 31 00:46:58 2014 SJTU-Local3 stm[1974]: <501114> <NOTI> <SJTU-Local3 10.190.3.1>  Deauth from sta: cc:f9:e8:e4:20:25: AP 10.192.28.84-6c:f3:7f:34:9a:f4-FH-BL-3F-04 Reason 255
1391100432366 <141>Jan 31 00:46:58 2014 SJTU-Local3 stm[1974]: <501044> <NOTI> <SJTU-Local3 10.190.3.1>  Station cc:f9:e8:e4:20:25: No authentication found trying to de-authenticate to BSSID 6c:f3:7f:34:9a:f4 on AP FH-BL-3F-04
1391100433431 <142>Jan 31 00:35:53 2014 SJTU-Local2 authmgr[1966]: <522026> <INFO> <SJTU-Local2 10.190.2.1>  MAC=5c:d9:98:76:b7:16 IP=10.186.30.24 User miss: ingress=0x100a9, VLAN=1002 flags=0x48
1391100434629 <141>Jan 31 00:47:00 2014 SJTU-Local3 stm[1974]: <501114> <NOTI> <SJTU-Local3 10.190.3.1>  Deauth from sta: 0c:77:1a:63:db:00: AP 10.192.19.81-6c:f3:7f:36:5a:44-LXZL-4F-03 Reason 255
1391100434629 <142>Jan 31 00:47:00 2014 SJTU-Local3 authmgr[2207]: <522036> <INFO> <SJTU-Local3 10.190.3.1>  MAC=0c:77:1a:63:db:00 Station DN: BSSID=6c:f3:7f:36:5a:44 ESSID=ChinaUnicom VLAN=3434 AP-name=LXZL-4F-03
1391100434629 <141>Jan 31 00:47:00 2014 10.192.19.81 stm[681]: <501106> <NOTI> |AP LXZL-4F-03@10.192.19.81 stm|  Deauth to sta: 0c:77:1a:63:db:00: Ageout AP 10.192.19.81-6c:f3:7f:36:5a:44-LXZL-4F-03 handle_sapcp
1391100434630 <141>Jan 31 00:47:00 2014 10.192.19.81 stm[681]: <501080> <NOTI> |AP LXZL-4F-03@10.192.19.81 stm|  Deauth to sta: 0c:77:1a:63:db:00: Ageout AP 10.192.19.81-6c:f3:7f:36:5a:44-LXZL-4F-03 Sapcp Ageout (internal ageout) 
1391100435518 <142>Jan 31 00:35:55 2014 SJTU-Local2 authmgr[1966]: <522026> <INFO> <SJTU-Local2 10.190.2.1>  MAC=44:33:4c:77:0b:cc IP=10.186.131.212 User miss: ingress=0x10836, VLAN=1002 flags=0x48
1391100439444 <141>Jan 31 00:36:30 2014 SJTU-Local1 mobileip[1989]: <500010> <NOTI> <SJTU-Local1 10.190.1.1>  Station bc:79:ad:ba:1f:b0, 10.185.16.51: Mobility trail, on switch 10.190.1.1, VLAN 1003, AP MH-JZG-10#-OUT, SJTU-Web/00:24:6c:59:b6:31/g
1391100457348 <141>Jan 31 00:47:23 2014 10.192.32.15 stm[683]: <501109> <NOTI> |AP MH-DSST-16#-OUT@10.192.32.15 stm|  Auth request: bc:79:ad:ba:1f:b0: AP 10.192.32.15-d8:c7:c8:02:17:f9-MH-DSST-16#-OUT auth_alg 0
1391100457349 <141>Jan 31 00:47:23 2014 10.192.32.15 stm[683]: <501093> <NOTI> |AP MH-DSST-16#-OUT@10.192.32.15 stm|  Auth success: bc:79:ad:ba:1f:b0: AP 10.192.32.15-d8:c7:c8:02:17:f9-MH-DSST-16#-OUT
1391100457351 <141>Jan 31 00:47:23 2014 SJTU-Local3 stm[1974]: <501095> <NOTI> <SJTU-Local3 10.190.3.1>  Assoc request @ 00:47:23.693891: bc:79:ad:ba:1f:b0 (SN 356): AP 10.192.32.15-d8:c7:c8:02:17:f9-MH-DSST-16#-OUT
1391100457352 <142>Jan 31 00:47:23 2014 SJTU-Local3 authmgr[2207]: <522036> <INFO> <SJTU-Local3 10.190.3.1>  MAC=bc:79:ad:ba:1f:b0 Station DN: BSSID=00:24:6c:59:b6:31 ESSID=SJTU-Web VLAN=1003 AP-name=MH-JZG-10#-OUT
1391100457352 <141>Jan 31 00:47:23 2014 10.192.32.15 stm[683]: <501095> <NOTI> |AP MH-DSST-16#-OUT@10.192.32.15 stm|  Assoc request @ 00:47:23.632493: bc:79:ad:ba:1f:b0 (SN 356): AP 10.192.32.15-d8:c7:c8:02:17:f9-MH-DSST-16#-OUT
1391100457353 <141>Jan 31 00:47:23 2014 SJTU-Local3 stm[1974]: <501080> <NOTI> <SJTU-Local3 10.190.3.1>  Deauth to sta: bc:79:ad:ba:1f:b0: Ageout AP 10.192.32.69-00:24:6c:59:b6:31-MH-JZG-10#-OUT STA has roamed to another AP
1391100457353 <141>Jan 31 00:47:23 2014 10.192.32.15 stm[683]: <501100> <NOTI> |AP MH-DSST-16#-OUT@10.192.32.15 stm|  Assoc success @ 00:47:23.633818: bc:79:ad:ba:1f:b0: AP 10.192.32.15-d8:c7:c8:02:17:f9-MH-DSST-16#-OUT
1391100457355 <141>Jan 31 00:47:23 2014 SJTU-Local3 stm[1974]: <501100> <NOTI> <SJTU-Local3 10.190.3.1>  Assoc success @ 00:47:23.697314: bc:79:ad:ba:1f:b0: AP 10.192.32.15-d8:c7:c8:02:17:f9-MH-DSST-16#-OUT
1391100457355 <141>Jan 31 00:47:23 2014 10.192.32.69 stm[683]: <501105> <NOTI> |AP MH-JZG-10#-OUT@10.192.32.69 stm|  Deauth from sta: bc:79:ad:ba:1f:b0: AP 10.192.32.69-00:24:6c:59:b6:31-MH-JZG-10#-OUT Reason STA has roamed to another AP
1391100457356 <142>Jan 31 00:47:23 2014 SJTU-Local3 authmgr[2207]: <522035> <INFO> <SJTU-Local3 10.190.3.1>  MAC=bc:79:ad:ba:1f:b0 Station UP: BSSID=d8:c7:c8:02:17:f9 ESSID=SJTU-Web VLAN=1003 AP-name=MH-DSST-16#-OUT
1391100457357 <142>Jan 31 00:36:48 2014 SJTU-Local1 authmgr[1972]: <522050> <INFO> <SJTU-Local1 10.190.1.1>  MAC=bc:79:ad:ba:1f:b0,IP=N/A User data downloaded to datapath, new Role=sjtu-logon/63, bw Contract=0/0, reason=Mobility data received by AUTH at HA, idle-timeout=300
1391100457359 <141>Jan 31 00:36:48 2014 SJTU-Local1 mobileip[1989]: <500010> <NOTI> <SJTU-Local1 10.190.1.1>  Station bc:79:ad:ba:1f:b0, 10.185.16.51: Mobility trail, on switch 10.190.1.1, VLAN 1003, AP MH-DSST-16#-OUT, SJTU-Web/d8:c7:c8:02:17:f9/a
1391100457865 <142>Jan 31 00:47:24 2014 SJTU-Local3 authmgr[1973]: <522026> <INFO> <SJTU-Local3 10.190.3.1>  MAC=bc:79:ad:ba:1f:b0 IP=0.0.0.0 User miss: ingress=0x1031e, VLAN=1003 flags=0x48
1391100457867 <142>Jan 31 00:36:49 2014 SJTU-Local1 authmgr[1972]: <522026> <INFO> <SJTU-Local1 10.190.1.1>  MAC=bc:79:ad:ba:1f:b0 IP=0.0.0.0 User miss: ingress=0x10f95, VLAN=1001 flags=0x48
1391100457876 <142>Jan 31 00:36:49 2014 SJTU-Local1 authmgr[1972]: <522026> <INFO> <SJTU-Local1 10.190.1.1>  MAC=bc:79:ad:ba:1f:b0 IP=0.0.0.0 User miss: ingress=0x10f95, VLAN=1001 flags=0x148
